date_ist,time_ist,location,lat,lon,temp_c,humidity,pressure_mb,windspeed_kph,condition_text,description,aqi_index,pm2_5,pm10,co,no2
17/04/2025,22:00,Rohini,28.7041,77.1025,31.2,41,978.1,5.8,Clear sky,WMO Code 0,176,65.9,171.8,1372,37.3
17/04/2025,23:00,Rohini,28.7041,77.1025,30.2,44,978.1,9.2,Clear sky,WMO Code 0,173,67.8,181.1,1441,38.6
17/04/2025,0:00,IGI Airport,28.5562,77.1,29.6,38,979.2,7.4,Clear sky,WMO Code 0,622,102.2,586.7,655,24.5
17/04/2025,1:00,IGI Airport,28.5562,77.1,28.6,40,978.7,6.7,Clear sky,WMO Code 0,613,94.5,521.5,606,22.2
17/04/2025,2:00,IGI Airport,28.5562,77.1,27.9,41,977.9,7.1,Clear sky,WMO Code 0,607,85.9,454.5,565,19.9
17/04/2025,3:00,IGI Airport,28.5562,77.1,27.6,41,977.6,8.7,Clear sky,WMO Code 0,606,87.8,521.5,535,17.3
17/04/2025,4:00,IGI Airport,28.5562,77.1,27.0,42,978.0,6.5,Clear sky,WMO Code 0,612,99.2,670.6,514,14.7
17/04/2025,5:00,IGI Airport,28.5562,77.1,26.2,45,978.3,5.2,Clear sky,WMO Code 0,626,149.5,1009.6,533,11.4
17/04/2025,6:00,IGI Airport,28.5562,77.1,26.5,54,980.0,8.3,Clear sky,WMO Code 0,653,138.8,827.0,644,14.3
17/04/2025,7:00,IGI Airport,28.5562,77.1,27.9,50,980.1,7.3,Clear sky,WMO Code 0,674,149.0,869.9,795,18.1
17/04/2025,8:00,IGI Airport,28.5562,77.1,30.2,44,980.3,8.8,Clear sky,WMO Code 0,689,143.9,949.9,857,19.4
17/04/2025,9:00,IGI Airport,28.5562,77.1,33.3,35,980.1,9.3,Clear sky,WMO Code 0,701,143.9,1121.3,742,15.7
17/04/2025,10:00,IGI Airport,28.5562,77.1,35.8,27,980.1,11.0,Clear sky,WMO Code 0,711,147.1,1348.6,537,9.4
17/04/2025,11:00,IGI Airport,28.5562,77.1,37.5,22,979.5,9.4,Clear sky,WMO Code 0,722,143.4,1397.0,380,4.7
17/04/2025,12:00,IGI Airport,28.5562,77.1,39.0,20,978.8,8.3,Mainly clear,WMO Code 1,736,121.1,1180.9,328,3.0
17/04/2025,13:00,IGI Airport,28.5562,77.1,39.8,18,977.7,9.6,Mainly clear,WMO Code 1,746,90.8,840.1,322,2.8
17/04/2025,14:00,IGI Airport,28.5562,77.1,40.2,16,976.6,10.9,Mainly clear,WMO Code 1,747,74.0,642.6,326,3.6
17/04/2025,15:00,IGI Airport,28.5562,77.1,40.5,15,975.7,9.9,Partly cloudy,WMO Code 2,744,73.6,642.6,311,4.4
17/04/2025,16:00,IGI Airport,28.5562,77.1,39.7,14,975.5,16.8,Overcast,WMO Code 3,744,82.4,750.6,305,6.2
17/04/2025,17:00,IGI Airport,28.5562,77.1,38.5,16,975.1,14.1,Mainly clear,WMO Code 1,751,66.1,555.1,354,11.4
17/04/2025,18:00,IGI Airport,28.5562,77.1,37.5,21,975.2,11.7,Mainly clear,WMO Code 1,750,68.0,441.4,481,18.6
17/04/2025,19:00,IGI Airport,28.5562,77.1,35.9,25,975.1,6.1,Clear sky,WMO Code 0,746,102.7,763.7,662,28.5
17/04/2025,20:00,IGI Airport,28.5562,77.1,34.2,30,975.6,5.3,Clear sky,WMO Code 0,739,131.8,1020.7,873,35.4
17/04/2025,21:00,IGI Airport,28.5562,77.1,32.5,36,976.5,5.0,Clear sky,WMO Code 0,733,137.8,1028.2,1177,36.7
17/04/2025,22:00,IGI Airport,28.5562,77.1,31.5,39,976.8,5.7,Clear sky,WMO Code 0,725,126.7,855.0,1511,34.9
17/04/2025,23:00,IGI Airport,28.5562,77.1,30.2,44,976.7,5.2,Clear sky,WMO Code 0,718,108.5,631.4,1659,32.1
18/04/2025,0:00,Anand Vihar,28.6469,77.316,28.5,49,980.2,5.7,Clear sky,WMO Code 0,171,70.1,208.2,1128,36.9
18/04/2025,1:00,Anand Vihar,28.6469,77.316,27.7,52,979.7,5.7,Clear sky,WMO Code 0,170,71.9,230.0,831,33.3
18/04/2025,2:00,Anand Vihar,28.6469,77.316,27.1,53,979.2,6.0,Clear sky,WMO Code 0,169,72.6,240.3,606,30.0
18/04/2025,3:00,Anand Vihar,28.6469,77.316,26.2,56,979.2,6.6,Clear sky,WMO Code 0,168,69.8,231.9,534,27.4
18/04/2025,4:00,Anand Vihar,28.6469,77.316,25.6,59,979.3,7.3,Clear sky,WMO Code 0,167,66.4,226.8,535,25.0
18/04/2025,5:00,Anand Vihar,28.6469,77.316,25.0,62,979.7,6.1,Clear sky,WMO Code 0,165,68.0,237.0,562,27.5
18/04/2025,6:00,Anand Vihar,28.6469,77.316,26.1,66,980.9,6.9,Clear sky,WMO Code 0,165,66.8,224.4,625,27.0
18/04/2025,7:00,Anand Vihar,28.6469,77.316,27.2,63,981.6,7.2,Clear sky,WMO Code 0,164,69.6,246.8,715,26.2
18/04/2025,8:00,Anand Vihar,28.6469,77.316,29.3,57,981.9,8.2,Clear sky,WMO Code 0,162,74.5,302.7,757,24.4
18/04/2025,9:00,Anand Vihar,28.6469,77.316,31.8,50,982.4,7.8,Clear sky,WMO Code 0,161,81.7,358.6,701,20.7
18/04/2025,10:00,Anand Vihar,28.6469,77.316,34.2,42,982.4,6.9,Clear sky,WMO Code 0,160,83.8,387.4,597,15.9
18/04/2025,11:00,Anand Vihar,28.6469,77.316,36.4,34,981.9,5.4,Clear sky,WMO Code 0,159,83.1,406.1,517,11.9
18/04/2025,12:00,Anand Vihar,28.6469,77.316,38.0,28,981.0,3.2,Clear sky,WMO Code 0,159,79.4,391.2,492,9.0
18/04/2025,13:00,Anand Vihar,28.6469,77.316,39.3,25,980.0,2.1,Clear sky,WMO Code 0,158,73.8,361.4,492,6.9
18/04/2025,14:00,Anand Vihar,28.6469,77.316,40.0,22,978.7,3.2,Clear sky,WMO Code 0,157,70.1,343.7,497,6.1
18/04/2025,15:00,Anand Vihar,28.6469,77.316,40.5,20,977.4,4.5,Mainly clear,WMO Code 1,184,67.3,339.0,494,7.4
18/04/2025,16:00,Anand Vihar,28.6469,77.316,40.5,19,976.8,4.2,Mainly clear,WMO Code 1,204,64.7,331.6,495,10.0
18/04/2025,17:00,Anand Vihar,28.6469,77.316,39.3,21,977.1,10.1,Mainly clear,WMO Code 1,211,72.4,404.2,519,13.1
18/04/2025,18:00,Anand Vihar,28.6469,77.316,35.8,33,978.2,15.3,Partly cloudy,WMO Code 2,215,70.8,371.6,590,14.8
18/04/2025,19:00,Anand Vihar,28.6469,77.316,32.3,42,978.6,15.2,Clear sky,WMO Code 0,215,73.8,399.5,683,17.0
18/04/2025,20:00,Anand Vihar,28.6469,77.316,32.1,44,978.0,8.2,Clear sky,WMO Code 0,210,75.7,412.6,747,18.2
18/04/2025,21:00,Anand Vihar,28.6469,77.316,31.5,45,979.2,8.5,Partly cloudy,WMO Code 2,202,73.3,380.9,762,17.3
18/04/2025,22:00,Anand Vihar,28.6469,77.316,30.6,48,979.5,9.6,Clear sky,WMO Code 0,184,65.9,320.4,747,15.3
18/04/2025,23:00,Anand Vihar,28.6469,77.316,29.9,50,979.5,8.6,Clear sky,WMO Code 0,180,60.3,280.3,709,13.6
18/04/2025,0:00,Connaught Place,28.6304,77.2177,29.8,44,978.8,6.0,Clear sky,WMO Code 0,171,70.1,208.2,1427,36.9
18/04/2025,1:00,Connaught Place,28.6304,77.2177,28.6,47,978.3,5.7,Clear sky,WMO Code 0,170,71.9,230.0,1009,33.3
18/04/2025,2:00,Connaught Place,28.6304,77.2177,28.0,48,977.8,5.7,Clear sky,WMO Code 0,169,72.6,240.3,689,30.0
18/04/2025,3:00,Connaught Place,28.6304,77.2177,27.5,50,977.7,6.6,Clear sky,WMO Code 0,168,69.8,231.9,577,27.4
18/04/2025,4:00,Connaught Place,28.6304,77.2177,26.8,53,977.9,6.9,Clear sky,WMO Code 0,167,66.4,226.8,562,25.0
18/04/2025,5:00,Connaught Place,28.6304,77.2177,26.1,56,978.2,6.1,Clear sky,WMO Code 0,165,68.0,237.0,584,27.5
18/04/2025,6:00,Connaught Place,28.6304,77.2177,27.1,61,979.5,6.4,Clear sky,WMO Code 0,165,66.8,224.4,653,27.0
18/04/2025,7:00,Connaught Place,28.6304,77.2177,28.0,58,980.1,7.5,Clear sky,WMO Code 0,164,69.6,246.8,758,26.2
18/04/2025,8:00,Connaught Place,28.6304,77.2177,29.9,54,980.5,8.5,Clear sky,WMO Code 0,162,74.5,302.7,808,24.4
18/04/2025,9:00,Connaught Place,28.6304,77.2177,32.3,47,981.0,7.5,Clear sky,WMO Code 0,161,81.7,358.6,744,20.7
18/04/2025,10:00,Connaught Place,28.6304,77.2177,34.8,39,980.9,6.6,Clear sky,WMO Code 0,160,83.8,387.4,625,15.9
18/04/2025,11:00,Connaught Place,28.6304,77.2177,37.0,32,980.4,5.1,Clear sky,WMO Code 0,159,83.1,406.1,531,11.9
18/04/2025,12:00,Connaught Place,28.6304,77.2177,38.6,26,979.7,3.3,Clear sky,WMO Code 0,159,79.4,391.2,498,9.0
18/04/2025,13:00,Connaught Place,28.6304,77.2177,40.0,23,978.6,2.1,Clear sky,WMO Code 0,158,73.8,361.4,489,6.9
18/04/2025,14:00,Connaught Place,28.6304,77.2177,40.8,20,977.2,2.0,Clear sky,WMO Code 0,157,70.1,343.7,481,6.1
18/04/2025,15:00,Connaught Place,28.6304,77.2177,41.3,18,975.9,1.9,Mainly clear,WMO Code 1,184,67.3,339.0,451,7.4
18/04/2025,16:00,Connaught Place,28.6304,77.2177,41.3,16,975.4,3.6,Mainly clear,WMO Code 1,204,64.7,331.6,420,10.0
18/04/2025,17:00,Connaught Place,28.6304,77.2177,40.0,17,975.9,11.3,Mainly clear,WMO Code 1,211,72.4,404.2,428,13.1
18/04/2025,18:00,Connaught Place,28.6304,77.2177,36.0,32,976.9,17.1,Mainly clear,WMO Code 1,215,70.8,371.6,509,14.8
18/04/2025,19:00,Connaught Place,28.6304,77.2177,32.2,41,976.9,14.3,Clear sky,WMO Code 0,215,73.8,399.5,629,17.0
18/04/2025,20:00,Connaught Place,28.6304,77.2177,32.4,42,976.7,8.1,Mainly clear,WMO Code 1,210,75.7,412.6,720,18.2
18/04/2025,21:00,Connaught Place,28.6304,77.2177,32.1,43,977.8,8.1,Overcast,WMO Code 3,202,73.3,380.9,763,17.3
18/04/2025,22:00,Connaught Place,28.6304,77.2177,31.5,44,978.2,9.8,Clear sky,WMO Code 0,184,65.9,320.4,778,15.3
18/04/2025,23:00,Connaught Place,28.6304,77.2177,30.8,46,978.1,9.7,Mainly clear,WMO Code 1,180,60.3,280.3,759,13.6
18/04/2025,0:00,Dwarka,28.5882,77.0494,29.3,46,979.4,5.9,Clear sky,WMO Code 0,713,98.0,519.7,1296,28.2
18/04/2025,1:00,Dwarka,28.5882,77.0494,28.2,49,978.8,5.5,Clear sky,WMO Code 0,710,90.1,445.2,1190,23.4
18/04/2025,2:00,Dwarka,28.5882,77.0494,27.5,51,978.3,6.2,Clear sky,WMO Code 0,707,82.9,385.6,1063,19.6
18/04/2025,3:00,Dwarka,28.5882,77.0494,27.1,51,978.2,7.2,Clear sky,WMO Code 0,704,78.7,355.8,915,17.8
18/04/2025,4:00,Dwarka,28.5882,77.0494,26.5,54,978.4,8.0,Clear sky,WMO Code 0,697,76.4,344.6,747,17.0
18/04/2025,5:00,Dwarka,28.5882,77.0494,25.9,56,978.7,7.8,Clear sky,WMO Code 0,684,73.6,312.9,640,21.1
18/04/2025,6:00,Dwarka,28.5882,77.0494,26.7,63,979.9,6.4,Clear sky,WMO Code 0,655,80.1,368.8,656,21.7
18/04/2025,7:00,Dwarka,28.5882,77.0494,28.0,58,980.7,7.5,Clear sky,WMO Code 0,635,111.3,668.7,732,22.4
18/04/2025,8:00,Dwarka,28.5882,77.0494,30.0,53,981.0,8.3,Clear sky,WMO Code 0,627,121.5,800.9,765,21.5
18/04/2025,9:00,Dwarka,28.5882,77.0494,32.3,47,981.7,7.1,Clear sky,WMO Code 0,621,141.1,1028.2,700,17.4
18/04/2025,10:00,Dwarka,28.5882,77.0494,34.8,40,981.6,6.6,Clear sky,WMO Code 0,617,146.2,1125.0,591,11.7
18/04/2025,11:00,Dwarka,28.5882,77.0494,37.0,31,981.0,5.0,Clear sky,WMO Code 0,608,133.6,1058.0,500,7.2
18/04/2025,12:00,Dwarka,28.5882,77.0494,38.5,27,980.1,3.1,Clear sky,WMO Code 0,594,115.0,909.0,449,4.9
18/04/2025,13:00,Dwarka,28.5882,77.0494,39.8,24,979.1,2.1,Clear sky,WMO Code 0,582,104.1,815.8,416,3.8
18/04/2025,14:00,Dwarka,28.5882,77.0494,40.6,21,977.8,2.2,Clear sky,WMO Code 0,581,96.6,765.5,389,4.2
18/04/2025,15:00,Dwarka,28.5882,77.0494,40.9,18,976.6,5.0,Clear sky,WMO Code 0,586,91.5,743.2,358,6.4
18/04/2025,16:00,Dwarka,28.5882,77.0494,40.8,16,976.0,6.7,Clear sky,WMO Code 0,591,80.8,637.0,334,10.1
18/04/2025,17:00,Dwarka,28.5882,77.0494,40.0,16,976.2,9.7,Partly cloudy,WMO Code 2,586,92.9,758.1,341,12.3
18/04/2025,18:00,Dwarka,28.5882,77.0494,36.7,27,977.0,20.3,Mainly clear,WMO Code 1,594,139.7,1173.5,400,14.6
18/04/2025,19:00,Dwarka,28.5882,77.0494,32.7,39,977.4,17.8,Mainly clear,WMO Code 1,625,227.7,2041.5,490,17.6
18/04/2025,20:00,Dwarka,28.5882,77.0494,33.0,39,977.1,15.0,Overcast,WMO Code 3,678,287.8,2563.0,574,19.3
18/04/2025,21:00,Dwarka,28.5882,77.0494,32.3,42,978.4,10.7,Overcast,WMO Code 3,742,304.5,2645.0,651,18.5
18/04/2025,22:00,Dwarka,28.5882,77.0494,32.2,41,978.6,12.8,Clear sky,WMO Code 0,810,284.1,2384.2,722,16.3
18/04/2025,23:00,Dwarka,28.5882,77.0494,31.2,44,978.6,11.6,Partly cloudy,WMO Code 2,873,265.4,2183.0,748,14.2
18/04/2025,0:00,Okhla Phase III,28.5273,77.2618,27.3,53,977.5,5.1,Clear sky,WMO Code 0,713,98.0,519.7,1170,28.2
18/04/2025,1:00,Okhla Phase III,28.5273,77.2618,26.1,59,976.9,3.9,Clear sky,WMO Code 0,710,90.1,445.2,858,23.4
18/04/2025,2:00,Okhla Phase III,28.5273,77.2618,25.8,58,976.5,5.5,Clear sky,WMO Code 0,707,82.9,385.6,622,19.6
18/04/2025,3:00,Okhla Phase III,28.5273,77.2618,25.3,60,976.5,6.3,Clear sky,WMO Code 0,704,78.7,355.8,542,17.8
18/04/2025,4:00,Okhla Phase III,28.5273,77.2618,24.8,63,976.6,5.9,Clear sky,WMO Code 0,697,76.4,344.6,538,17.0
18/04/2025,5:00,Okhla Phase III,28.5273,77.2618,24.2,65,976.9,5.6,Clear sky,WMO Code 0,684,73.6,312.9,559,21.1
18/04/2025,6:00,Okhla Phase III,28.5273,77.2618,25.4,69,978.1,7.1,Clear sky,WMO Code 0,655,80.1,368.8,612,21.7
18/04/2025,7:00,Okhla Phase III,28.5273,77.2618,26.6,65,978.9,6.6,Clear sky,WMO Code 0,635,111.3,668.7,689,22.4
18/04/2025,8:00,Okhla Phase III,28.5273,77.2618,29.0,59,979.3,7.7,Clear sky,WMO Code 0,627,121.5,800.9,721,21.5
18/04/2025,9:00,Okhla Phase III,28.5273,77.2618,31.5,51,979.9,7.8,Clear sky,WMO Code 0,621,141.1,1028.2,659,17.4
18/04/2025,10:00,Okhla Phase III,28.5273,77.2618,33.9,43,979.8,6.2,Clear sky,WMO Code 0,617,146.2,1125.0,552,11.7
18/04/2025,11:00,Okhla Phase III,28.5273,77.2618,36.0,35,979.3,4.5,Clear sky,WMO Code 0,608,133.6,1058.0,469,7.2
18/04/2025,12:00,Okhla Phase III,28.5273,77.2618,37.7,30,978.4,2.4,Clear sky,WMO Code 0,594,115.0,909.0,444,4.9
18/04/2025,13:00,Okhla Phase III,28.5273,77.2618,38.8,26,977.5,0.6,Clear sky,WMO Code 0,582,104.1,815.8,443,3.8
18/04/2025,14:00,Okhla Phase III,28.5273,77.2618,39.5,24,976.3,0.9,Clear sky,WMO Code 0,581,96.6,765.5,444,4.2
18/04/2025,15:00,Okhla Phase III,28.5273,77.2618,39.5,22,975.0,3.6,Mainly clear,WMO Code 1,586,91.5,743.2,429,6.4
18/04/2025,16:00,Okhla Phase III,28.5273,77.2618,39.8,20,974.4,6.7,Clear sky,WMO Code 0,591,80.8,637.0,414,10.1
18/04/2025,17:00,Okhla Phase III,28.5273,77.2618,39.7,19,974.3,5.0,Partly cloudy,WMO Code 2,586,92.9,758.1,428,12.3
18/04/2025,18:00,Okhla Phase III,28.5273,77.2618,36.8,23,974.9,13.5,Partly cloudy,WMO Code 2,594,139.7,1173.5,495,14.6
18/04/2025,19:00,Okhla Phase III,28.5273,77.2618,34.2,37,976.0,17.1,Partly cloudy,WMO Code 2,625,227.7,2041.5,589,17.6
18/04/2025,20:00,Okhla Phase III,28.5273,77.2618,32.8,39,975.3,14.9,Clear sky,WMO Code 0,678,287.8,2563.0,664,19.3
18/04/2025,21:00,Okhla Phase III,28.5273,77.2618,32.1,40,976.5,10.7,Overcast,WMO Code 3,742,304.5,2645.0,707,18.5
18/04/2025,22:00,Okhla Phase III,28.5273,77.2618,31.5,43,976.8,11.7,Clear sky,WMO Code 0,810,284.1,2384.2,730,16.3
18/04/2025,23:00,Okhla Phase III,28.5273,77.2618,30.1,47,976.8,9.5,Mainly clear,WMO Code 1,873,265.4,2183.0,719,14.2
18/04/2025,0:00,Rohini,28.7041,77.1025,29.5,46,978.2,6.9,Clear sky,WMO Code 0,171,70.1,208.2,1278,36.9
18/04/2025,1:00,Rohini,28.7041,77.1025,29.0,46,977.8,7.8,Clear sky,WMO Code 0,170,71.9,230.0,985,33.3
18/04/2025,2:00,Rohini,28.7041,77.1025,28.3,48,977.3,6.5,Clear sky,WMO Code 0,169,72.6,240.3,754,30.0
18/04/2025,3:00,Rohini,28.7041,77.1025,27.8,49,977.2,6.0,Clear sky,WMO Code 0,168,69.8,231.9,661,27.4
18/04/2025,4:00,Rohini,28.7041,77.1025,27.1,51,977.4,7.3,Clear sky,WMO Code 0,167,66.4,226.8,631,25.0
18/04/2025,5:00,Rohini,28.7041,77.1025,26.5,54,977.7,7.1,Clear sky,WMO Code 0,165,68.0,237.0,629,27.5
18/04/2025,6:00,Rohini,28.7041,77.1025,27.2,61,978.9,7.4,Clear sky,WMO Code 0,165,66.8,224.4,665,27.0
18/04/2025,7:00,Rohini,28.7041,77.1025,28.3,57,979.6,7.9,Clear sky,WMO Code 0,164,69.6,246.8,729,26.2
18/04/2025,8:00,Rohini,28.7041,77.1025,30.3,51,980.0,8.4,Clear sky,WMO Code 0,162,74.5,302.7,759,24.4
18/04/2025,9:00,Rohini,28.7041,77.1025,32.7,45,980.5,7.4,Clear sky,WMO Code 0,161,81.7,358.6,721,20.7
18/04/2025,10:00,Rohini,28.7041,77.1025,35.2,37,980.4,6.4,Clear sky,WMO Code 0,160,83.8,387.4,649,15.9
18/04/2025,11:00,Rohini,28.7041,77.1025,37.2,30,979.9,4.8,Clear sky,WMO Code 0,159,83.1,406.1,585,11.9
18/04/2025,12:00,Rohini,28.7041,77.1025,38.8,25,979.2,2.3,Clear sky,WMO Code 0,159,79.4,391.2,543,9.0
18/04/2025,13:00,Rohini,28.7041,77.1025,40.0,22,978.1,0.5,Clear sky,WMO Code 0,158,73.8,361.4,508,6.9
18/04/2025,14:00,Rohini,28.7041,77.1025,40.7,19,976.8,2.3,Clear sky,WMO Code 0,157,70.1,343.7,479,6.1
18/04/2025,15:00,Rohini,28.7041,77.1025,41.1,17,975.5,5.4,Mainly clear,WMO Code 1,184,67.3,339.0,446,7.4
18/04/2025,16:00,Rohini,28.7041,77.1025,41.0,16,975.0,9.2,Clear sky,WMO Code 0,204,64.7,331.6,418,10.0
18/04/2025,17:00,Rohini,28.7041,77.1025,39.2,21,975.7,11.9,Mainly clear,WMO Code 1,211,72.4,404.2,422,13.1
18/04/2025,18:00,Rohini,28.7041,77.1025,34.8,34,976.7,20.9,Mainly clear,WMO Code 1,215,70.8,371.6,487,14.8
18/04/2025,19:00,Rohini,28.7041,77.1025,31.1,43,976.1,16.1,Clear sky,WMO Code 0,215,73.8,399.5,583,17.0
18/04/2025,20:00,Rohini,28.7041,77.1025,30.9,45,976.4,11.6,Clear sky,WMO Code 0,210,75.7,412.6,649,18.2
18/04/2025,21:00,Rohini,28.7041,77.1025,31.2,44,977.2,11.9,Mainly clear,WMO Code 1,202,73.3,380.9,657,17.3
18/04/2025,22:00,Rohini,28.7041,77.1025,30.6,46,977.5,12.0,Partly cloudy,WMO Code 2,184,65.9,320.4,634,15.3
18/04/2025,23:00,Rohini,28.7041,77.1025,30.4,47,977.4,12.2,Overcast,WMO Code 3,180,60.3,280.3,602,13.6
18/04/2025,0:00,IGI Airport,28.5562,77.1,29.3,46,976.9,5.9,Clear sky,WMO Code 0,713,98.0,519.7,1463,28.2
18/04/2025,1:00,IGI Airport,28.5562,77.1,28.2,49,976.3,5.5,Clear sky,WMO Code 0,710,90.1,445.2,1081,23.4
18/04/2025,2:00,IGI Airport,28.5562,77.1,27.5,51,975.7,6.2,Clear sky,WMO Code 0,707,82.9,385.6,778,19.6
18/04/2025,3:00,IGI Airport,28.5562,77.1,27.1,51,975.6,7.2,Clear sky,WMO Code 0,704,78.7,355.8,654,17.8
18/04/2025,4:00,IGI Airport,28.5562,77.1,26.5,54,975.9,8.0,Clear sky,WMO Code 0,697,76.4,344.6,609,17.0
18/04/2025,5:00,IGI Airport,28.5562,77.1,25.9,56,976.1,7.8,Clear sky,WMO Code 0,684,73.6,312.9,606,21.1
18/04/2025,6:00,IGI Airport,28.5562,77.1,26.7,63,977.3,6.4,Clear sky,WMO Code 0,655,80.1,368.8,667,21.7
18/04/2025,7:00,IGI Airport,28.5562,77.1,28.0,58,978.1,7.5,Clear sky,WMO Code 0,635,111.3,668.7,770,22.4
18/04/2025,8:00,IGI Airport,28.5562,77.1,30.0,53,978.5,8.3,Clear sky,WMO Code 0,627,121.5,800.9,818,21.5
18/04/2025,9:00,IGI Airport,28.5562,77.1,32.3,47,979.2,7.1,Clear sky,WMO Code 0,621,141.1,1028.2,751,17.4
18/04/2025,10:00,IGI Airport,28.5562,77.1,34.8,40,979.1,6.6,Clear sky,WMO Code 0,617,146.2,1125.0,628,11.7
18/04/2025,11:00,IGI Airport,28.5562,77.1,37.0,31,978.5,5.0,Clear sky,WMO Code 0,608,133.6,1058.0,530,7.2
18/04/2025,12:00,IGI Airport,28.5562,77.1,38.5,27,977.6,3.1,Clear sky,WMO Code 0,594,115.0,909.0,492,4.9
18/04/2025,13:00,IGI Airport,28.5562,77.1,39.8,24,976.7,2.1,Clear sky,WMO Code 0,582,104.1,815.8,478,3.8
18/04/2025,14:00,IGI Airport,28.5562,77.1,40.6,21,975.4,2.2,Clear sky,WMO Code 0,581,96.6,765.5,461,4.2
18/04/2025,15:00,IGI Airport,28.5562,77.1,40.9,18,974.1,5.0,Clear sky,WMO Code 0,586,91.5,743.2,414,6.4
18/04/2025,16:00,IGI Airport,28.5562,77.1,40.8,16,973.5,6.7,Clear sky,WMO Code 0,591,80.8,637.0,364,10.1
18/04/2025,17:00,IGI Airport,28.5562,77.1,40.0,16,973.8,9.7,Partly cloudy,WMO Code 2,586,92.9,758.1,357,12.3
18/04/2025,18:00,IGI Airport,28.5562,77.1,36.7,27,974.6,20.3,Mainly clear,WMO Code 1,594,139.7,1173.5,430,14.6
18/04/2025,19:00,IGI Airport,28.5562,77.1,32.7,39,974.9,17.8,Mainly clear,WMO Code 1,625,227.7,2041.5,546,17.6
18/04/2025,20:00,IGI Airport,28.5562,77.1,33.0,39,974.7,15.0,Overcast,WMO Code 3,678,287.8,2563.0,643,19.3
18/04/2025,21:00,IGI Airport,28.5562,77.1,32.3,42,975.9,10.7,Overcast,WMO Code 3,742,304.5,2645.0,710,18.5
18/04/2025,22:00,IGI Airport,28.5562,77.1,32.2,41,976.1,12.8,Clear sky,WMO Code 0,810,284.1,2384.2,758,16.3
18/04/2025,23:00,IGI Airport,28.5562,77.1,31.2,44,976.1,11.6,Partly cloudy,WMO Code 2,873,265.4,2183.0,763,14.2
19/04/2025,0:00,Anand Vihar,28.6469,77.316,29.5,51,979.6,8.2,Clear sky,WMO Code 0,182,59.4,270.1,630,12.7
19/04/2025,1:00,Anand Vihar,28.6469,77.316,29.0,52,979.4,7.2,Clear sky,WMO Code 0,183,67.3,319.4,528,12.2
19/04/2025,2:00,Anand Vihar,28.6469,77.316,28.9,51,979.1,10.0,Clear sky,WMO Code 0,185,79.2,417.2,463,11.9
19/04/2025,3:00,Anand Vihar,28.6469,77.316,28.5,53,979.0,10.0,Clear sky,WMO Code 0,188,90.6,508.5,468,11.8
19/04/2025,4:00,Anand Vihar,28.6469,77.316,28.0,56,979.2,9.9,Clear sky,WMO Code 0,194,99.9,577.4,510,11.9
19/04/2025,5:00,Anand Vihar,28.6469,77.316,27.5,60,979.9,10.7,Clear sky,WMO Code 0,204,85.2,435.9,555,13.9
19/04/2025,6:00,Anand Vihar,28.6469,77.316,27.0,66,981.1,10.3,Clear sky,WMO Code 0,216,92.0,448.0,605,16.0
19/04/2025,7:00,Anand Vihar,28.6469,77.316,28.0,64,982.2,10.0,Clear sky,WMO Code 0,229,96.9,497.3,659,18.8
19/04/2025,8:00,Anand Vihar,28.6469,77.316,29.8,58,983.0,10.3,Clear sky,WMO Code 0,244,101.5,553.2,675,19.5
19/04/2025,9:00,Anand Vihar,28.6469,77.316,31.8,52,983.3,10.9,Clear sky,WMO Code 0,259,105.9,612.8,625,16.2
19/04/2025,10:00,Anand Vihar,28.6469,77.316,34.0,45,983.1,12.1,Clear sky,WMO Code 0,274,113.4,694.8,538,10.8
19/04/2025,11:00,Anand Vihar,28.6469,77.316,36.0,37,982.3,12.0,Clear sky,WMO Code 0,293,119.2,769.3,461,6.7
19/04/2025,12:00,Anand Vihar,28.6469,77.316,37.8,28,981.5,10.4,Clear sky,WMO Code 0,313,117.8,800.9,403,5.0
19/04/2025,13:00,Anand Vihar,28.6469,77.316,38.8,22,980.3,10.2,Partly cloudy,WMO Code 2,334,109.2,769.3,355,4.6
19/04/2025,14:00,Anand Vihar,28.6469,77.316,39.5,18,978.9,9.8,Partly cloudy,WMO Code 2,355,97.8,711.5,333,5.0
19/04/2025,15:00,Anand Vihar,28.6469,77.316,39.7,15,978.3,6.9,Overcast,WMO Code 3,374,91.0,674.3,352,6.2
19/04/2025,16:00,Anand Vihar,28.6469,77.316,38.0,19,977.6,7.9,Partly cloudy,WMO Code 2,392,84.3,620.3,396,8.2
19/04/2025,17:00,Anand Vihar,28.6469,77.316,34.2,36,977.4,19.3,Mainly clear,WMO Code 1,405,97.1,715.3,435,11.7
19/04/2025,18:00,Anand Vihar,28.6469,77.316,33.1,36,978.4,16.4,Clear sky,WMO Code 0,418,93.4,640.7,460,12.9
19/04/2025,19:00,Anand Vihar,28.6469,77.316,31.5,42,978.9,12.7,Clear sky,WMO Code 0,430,107.6,683.6,481,14.5
19/04/2025,20:00,Anand Vihar,28.6469,77.316,30.8,44,979.3,8.8,Clear sky,WMO Code 0,441,115.0,728.3,495,15.4
19/04/2025,21:00,Anand Vihar,28.6469,77.316,30.1,46,980.1,11.8,Clear sky,WMO Code 0,455,115.7,707.8,501,14.9
19/04/2025,22:00,Anand Vihar,28.6469,77.316,29.6,49,980.1,12.5,Clear sky,WMO Code 0,468,119.2,726.4,501,13.7
